OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,OPPORTUNITY STATUS,POSTED DATE,CLOSE DATE
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354145"",""STI400-24-AW-0003"")","Annual Program Statement for Public Diplomacy Programs (Public Diplomacy Grants Program)","DOS-TJK","posted","05/10/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354233"",""HT942524VRPCTA"")","DoD VRP, Clinical Trial Award","DOD-AMRAA","posted","05/16/2024","11/08/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356752"",""NOAA-OAR-OAP-2025-28702"")","FY25 Ocean Acidification Coastal Research: Uniting Investigations and Shipboard Experiments (OA CRUISE)","DOC-DOCNOAAERA","posted","10/18/2024","01/31/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353860"",""HDTRA1-24-S-0002"")","Biological Threat Reduction with Global Partners Broad Agency Announcement (BAA)","DOD-DTRA","posted","05/15/2024","04/28/2029"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356642"",""72066924RFA00002"")","Advancing Community Health Activity (ACHA)","USAID-LIB","posted","10/07/2024","11/21/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356765"",""72052725RFA00001"")","Strengthening Systems for Health Security Activity (SSHS)","USAID-PER","posted","10/18/2024","12/16/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351759"",""72049724RFI00002"")","Health System Strengthening (HSS) Flagship Activity in Indonesia","USAID-IND","forecasted","01/10/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/300813"",""RFI-625-18-RISEII"")","Resilience in the Sahel Enhanced (RISE) II Technical Approach Working Paper","USAID-SEN","posted","02/16/2018",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350817"",""HR001124S0001"")","Strategic Technology Office (STO) Office-wide","DOD-DARPA-STO","posted","11/01/2023","10/31/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355600"",""NOAA-NOS-ORR-2025-25572"")","FY25 NOAA Marine Debris Interception Technologies under the Bipartisan Infrastructure Law","DOC-DOCNOAAERA","posted","07/24/2024","02/07/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354235"",""HT942524VRPFTTSA"")","DoD VRP, Focused Translational Team Science Award","DOD-AMRAA","posted","05/16/2024","11/08/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356233"",""693JJ325NF00002"")","Low Carbon Transportation Materials Program","DOT-FHWA","posted","08/27/2024","11/25/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356521"",""EPA-OW-OGWDW-24-04"")","Training and Technical Assistance to Improve Water Quality and Enable Small Public Water Systems to Provide Safe Drinking Water","EPA","posted","09/25/2024","11/25/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/331415"",""SI-INDUSTRY-DAY"")","Solomon Islands Threshold Program Industry Day","MCC","forecasted","02/10/2021",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355606"",""NOAA-NOS-ORR-2025-25974"")","FY25 NOAA Marine Debris Removal under the Bipartisan Infrastructure Law","DOC-DOCNOAAERA","posted","07/24/2024","01/31/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355155"",""HT942524TERPIIRA"")","Toxic Exposures Investigator-Initiated Research Award","DOD-AMRAA","posted","06/26/2024","11/07/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355916"",""NOAA-NMFS-PRPO-2025-27629"")","John H. Prescott Marine Mammal Rescue Assistance Grant","DOC-DOCNOAAERA","posted","08/07/2024","10/30/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356735"",""NEAAC24MERC1002"")","Middle East Regional Cooperation (MERC)","DOS-NEA-AC","posted","10/16/2024","01/15/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355958"",""MFA-FY25"")","Museums for America (2025)","IMLS","posted","08/15/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355959"",""21MP-FY25"")","21st Century Museum Professionals Program (2025)","IMLS","posted","08/15/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355963"",""NANH-FY25"")","Native American/Native Hawaiian Museum Services (2025)","IMLS","posted","08/15/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356069"",""ALHC-FY25"")","Museum Grants for American Latino History and Culture (2025)","IMLS","posted","08/15/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355960"",""AAHC-FY25"")","Museum Grants for African American History and Culture (2025)","IMLS","posted","08/15/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355961"",""IGSM-FY25"")","Inspire! Grants for Small Museums (2025)","IMLS","posted","08/15/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355962"",""ME-FY25"")","Museums Empowered (2025)","IMLS","posted","08/15/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355487"",""HT9425S24CRRPTRA"")","DoD Combat Readiness - Medical, Translational Research Award","DOD-AMRAA","posted","07/18/2024","12/05/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355896"",""EPA-R4-GM-2024-TFWASC"")","Trash Free Waters Art and Slogan Competition","EPA","posted","08/06/2024","11/22/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355899"",""EPA-R4-GM-2024-FISHER"")","Fisher-Led Aquatic Trash Prevention and Abatement in Urban and Inland Disadvantaged Communities","EPA","posted","08/06/2024","11/22/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/347779"",""72044023RFA00003"")","USAID Climate Resilient Agriculture in the Mekong Delta","USAID-VIE","posted","04/27/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356896"",""DE-FOA-0003464"")","Climate Resilience Centers","PAMS-SC","posted","10/29/2024","02/20/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355158"",""HT942524TERPTRA"")","Toxic Exposures Translational Research Award","DOD-AMRAA","posted","06/26/2024","11/07/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351491"",""20241127-RQ"")","Scholarly Editions and Translations","NEH","posted","07/25/2024","12/04/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343826"",""CMS-3J3-23-001"")","Health Home for Children with Medically Complex Conditions","HHS-CMS","posted","09/30/2022","01/04/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356598"",""FR-FSP-24-003"")","FY24 Federal-State Partnership for Intercity Passenger Rail Grant Program","DOT-FRA","posted","09/30/2024","12/16/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356454"",""NOAA-OAR-OAP-2025-28235"")","Regional Resiliency & Vulnerability Assessments for Ocean and Coastal Acidification (RVA OA25)","DOC-DOCNOAAERA","posted","09/17/2024","03/05/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355965"",""NLG-M-FY25"")","National Leadership Grants for Museums (2025)","IMLS","posted","08/15/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/344875"",""72052023RFA00002"")","Feed the Future Connecting Value Chains in the Verapaces","USAID-GUA","forecasted","12/13/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350116"",""R23AS00433"")","WaterSMART: Large-Scale Water Recycling Projects for Fiscal Years 2023 and 2024","DOI-BOR","posted","09/06/2023","11/26/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356605"",""N0001425SB001"")","FY25 Long Range Broad Agency Announcement (BAA) for Navy and Marine Corps Science and Technology","DOD-ONR","posted","10/01/2024","09/30/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354645"",""G25AS00009"")","2025 National Geological & Geophysical Data Preservation Program","DOI-USGS1","posted","05/31/2024","12/12/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356122"",""DE-FOA-0003365"")","Carbon Capture, Removal, and Conversion Test Centers","DOE-NETL","posted","08/19/2024","10/31/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351939"",""20250110-PF"")","Sustaining Cultural Heritage Collections","NEH","posted","10/04/2024","01/10/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/330676"",""RFA-OH-22-002"")","NIOSH Centers for Agricultural Safety and Health","HHS-CDC-HHSCDCERA","posted","12/07/2021","12/01/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355287"",""USDA-FS-2025-LSR-NORTHEAST-MIDWEST"")","Landscape Scale Restoration Grant Program 2025 Northeast and Midwest","USDA-FS","posted","08/12/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355156"",""HT942524TERPCTA"")","Toxic Exposures Clinical Trial Award","DOD-AMRAA","posted","06/26/2024","11/07/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355178"",""NLG-LIBRARIES-FY25"")","National Leadership Grants for Libraries (2025)","IMLS","posted","07/18/2024","03/10/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355176"",""LB21-FY25"")","Laura Bush 21st Century Librarian Program (2025)","IMLS","posted","07/18/2024","03/10/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356058"",""DE-FOA-0003412"")","Inflation Reduction Act (IRA) Section 50143 Domestic Manufacturing Conversion Grants for Electrified Vehicles: State Partnerships for Small and Medium Sized Manufacturers (SMMs)","DOE-NETL","posted","08/15/2024","10/30/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356162"",""N0001424SB003"")","National Oceanographic Partnership Program (NOPP) 2024","DOD-ONR","posted","08/22/2024","11/22/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353986"",""RFA-CE-25-032"")","Formative Research of Community-led Primary Prevention Approaches to Address Elevated Risk of Intimate Partner Violence & Sexual Violence","HHS-CDC-HHSCDCERA","posted","08/30/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353621"",""R24AS00299"")","WaterSMART Environmental Water Resources Projects 2024","DOI-BOR","posted","04/18/2024","03/11/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/324279"",""BAA-OAA-E3-ENERGY-2020"")","Energy Sector Self-Reliance BAA","USAID","posted","02/07/2020","02/05/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/331032"",""72044021RFA00002"")","USAID Reducing Pollution","USAID-VIE","posted","01/20/2021",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356583"",""W911NF-25-S-0001"")","Department of Army Energetics Basic Research Center (EBRC) Fiscal Year 2025","DOD-AMC","posted","10/01/2024","04/07/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356481"",""FR-6800-N-71-A"")","Fair Housing Initiatives Program -Education and Outreach Initiative -Test Coordinator Training","HUD","posted","09/20/2024","11/19/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354033"",""RFA-CE-25-031"")","Rigorously Evaluating Primary Prevention Strategies for Intimate Partner Violence and Sexual Violence","HHS-CDC-HHSCDCERA","posted","08/30/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356835"",""DE-FOA-0003483"")","Quantum Computing for Computational Chemistry SBIR/STTR (QC3 SBIR/STTR)","DOE-ARPAE","posted","10/24/2024","11/21/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/344592"",""W911NF-23-S-0001"")","DEVCOM ARMY RESEARCH LABORATORY BROAD AGENCY ANNOUNCEMENT FOR FOUNDATIONAL RESEARCH","DOD-AMC","posted","11/21/2022","11/20/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355493"",""DE-FOA-0003329"")","Smart Manufacturing Technologies for Material and Process Innovation","DOE-GFO","posted","07/18/2024","11/18/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355801"",""FR-6800-N-84"")","FY 2024 Family Unification Program Notice of Funding Opportunity","HUD","posted","08/01/2024","10/30/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/330125"",""RFI-GH-21-002"")","PROPEL Health Project (Promoting Results and Outcomes through Policy and Economic Levers)","USAID","forecasted","11/30/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356643"",""72068724RFA00007"")","USAID Access Miahy","USAID-MAD","posted","10/07/2024","11/27/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/341131"",""NAP-AX-22-001"")","Leading Edge Acceleration Projects (LEAP) in Health Information Technology","HHS-OS-ONC","posted","06/14/2022","09/30/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356660"",""72068724RFA00008"")","USAID Access Miahy","USAID-MAD","posted","10/08/2024","11/27/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356731"",""DE-FOA-0003485"")","Generation III+ Small Modular Reactor Pathway to Deployment","DOE-01","posted","10/16/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/345653"",""FA9550-23-S-0001"")","Research Interests of the Air Force Office of Scientific Research","DOD-AFOSR","posted","01/30/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/349523"",""DE-FOA-0002829"")","BIL - Carbon Utilization Procurement Grants under Bipartisan Infrastructure Law Section 40302","DOE-NETL","posted","07/24/2023","04/30/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350982"",""R24AS00052"")","WaterSMART Grants: Water and Energy Efficiency Grants for Fiscal Year 2024","DOI-BOR","posted","11/14/2023","11/13/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356551"",""DE-FOA-0003403"")","TRIBAL COLLEGES AND UNIVERSITIES PLANNING FOR CLEAN ENERGY - 2025","DOE-GFO","posted","09/26/2024","12/18/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353292"",""NTIA-SDECGP-2024"")","State Digital Equity Capacity Grant Program (2024)","DOC-NTIA","posted","03/29/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356586"",""G25AS00457"")","National Climate Adaptation Science Center Program (NCASC)","DOI-USGS1","posted","09/27/2024","02/03/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356487"",""FR-6800-N-69"")","Older Adults Home Modification Grant Program","HUD","posted","09/20/2024","11/19/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356882"",""2025-NIST-SBIR-01"")","FY 2025 NIST Small Business Innovation Research Program Phase I","DOC-NIST","posted","10/29/2024","12/27/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356869"",""DHS-24-GPD-008-00-98"")","Nonprofit Security Grant Program National Security Supplemental","DHS-DHS","posted","10/28/2024","01/24/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350022"",""DE-FOA-0003101"")","Inflation Reduction Act - Transmission Siting and Economic Development Program","DOE-NETL","posted","08/29/2023","06/30/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/326056"",""7200AA20APS00009"")","Higher Education for Leadership, Innovation, and Exchange (HELIX), A New Partnerships Initiative (NPI)","USAID","posted","04/03/2020","04/02/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/345738"",""RFA-OH-24-001"")","National Center for Construction Safety and Health Research and Translation (U54)","HHS-CDC-HHSCDCERA","posted","09/13/2023","12/01/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351567"",""693JJ324NF00006"")","Fiscal Year (FY) 2023 through FY 2026 Bridge Investment Program, Planning and Bridge Project Grants","DOT-FHWA","posted","12/20/2023","11/01/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356729"",""FR-6800-N-19"")","Self-Help Homeownership Opportunity Program (SHOP)","HUD","posted","10/16/2024","12/17/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356482"",""DE-FOA-0003394"")","Gasification of Alternative Feedstocks","DOE-NETL","posted","09/20/2024","11/22/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356593"",""DE-FOA-0003410"")","Nuclear Reactor Safety Training and Workforce Development Program","DOE-ID","posted","09/30/2024","01/14/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356667"",""DE-FOA-0003455"")","Circularity for Secure and Sustainable Products and Materials: A Draft Strategic Framework RFI","DOE-GFO","posted","10/09/2024","12/16/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356471"",""DE-FOA-0003344"")","SuperTruck Charge","DOE-NETL","posted","09/19/2024","11/26/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356574"",""DE-FOA-0003401"")","TRIBAL CLEAN ENERGY PLANNING AND DEVELOPMENT - 2025","DOE-GFO","posted","09/27/2024","01/23/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/325932"",""W911NF-20-S-0008"")","UNITED STATES MILITARY ACADEMY Broad Agency Announcement","DOD-AMC","posted","04/01/2020","03/31/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/349586"",""HT9425-23-S-SOC1"")","BROAD AGENCY ANNOUNCEMENT (BAA) for Extramural Biomedical and Human Performance Research and Development Department of Defense","DOD-AMRAA","posted","07/27/2023","07/31/2028"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/332969"",""72051921APS00001"")","USAID El Salvador and Central America Regional Mission (ES-CAM) Annual Program Statement (APS)","USAID-ELS","posted","04/19/2021","04/19/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356372"",""72062424APS00002"")","Addressing Sexual and Gender-Based Violence (SGBV) and Trafficking in Persons (TIP) in West Africa (SGBV-TIP)","USAID-GHA","posted","09/09/2024","02/07/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355948"",""DE-FOA-0003383"")","Fiscal Year 2024 Vehicle Technologies Office Batteries Funding Opportunity Announcement","DOE-NETL","posted","08/08/2024","10/30/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354352"",""DE-FOA-0003309"")","Fiscal Year 2025 Consolidated Innovative Nuclear Research","DOE-ID","posted","05/20/2024","11/13/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356393"",""DE-FOA-0003371"")","DE-FOA-0003371 FY24 Scale-Up of Integrated Biorefineries","DOE-GFO","posted","09/11/2024","01/16/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356550"",""DE-FOA-0003366"")","Oxygen-conducting SOFC and SOEC Research and Development for Hydrogen Production","DOE-NETL","posted","09/26/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356418"",""DE-FOA-0003343"")","Undocumented Orphaned Well Characterization and Remediation","DOE-NETL","posted","09/13/2024","11/13/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356520"",""DE-FOA-0003415"")","U.S. Wave Energy Open Water Testing","DOE-GFO","posted","09/24/2024","01/30/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353946"",""DE-FOA-0002966"")","Bipartisan Infrastructure Law - Carbon Dioxide Transportation Infrastructure Finance and Innovation (CIFIA) Program: Future Growth Grants (Section 40304)","DOE-NETL","posted","05/02/2024","10/30/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355762"",""FR-6800-N-25"")","FY 2024 and FY 2025 Continuum of Care Competition and Renewal or Replacement of Youth Homeless Demonstration Program Grants","HUD","posted","07/31/2024","08/29/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356810"",""DE-FOA-0003439"")","Advanced Hydrogen and Fuel Cell Technologies to Drive National Goals","DOE-GFO","posted","10/23/2024","01/31/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/345208"",""72051423RFI00002"")","USAID/Colombia Energy for Peace (E4P) - Energy Transition for PDETs","USAID-COL","forecasted","01/03/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356151"",""72062424RFA00011"")","Community-led Monitoring of Integrated Primary Health Care Services Activity (INTEG-CLM-PHC) in Togo","USAID-GHA","posted","08/22/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356590"",""DE-FOA-0003432"")","FY 2025 Continuation of Solicitation for the Office of Science Financial Assistance Program","PAMS-SC","posted","09/30/2024","09/30/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355758"",""ARPA-H-SOL-24-111"")","Groundbreaking Lymphatic Interventions and Drug Exploration","HHS-ARPAH","posted","07/31/2024","12/12/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356165"",""72068524RFA00017"")","USAID Burkina Faso Community Health Activity","USAID-SEN","posted","08/22/2024","11/08/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/338821"",""FA8651-22-S-0001"")","Air Delivered Effects","DOD-AFRL-RW","posted","03/22/2022","03/21/2027"
